Key;WikidataId;Author;No of co-authors;Title;Subtitle;Normalized genre;Archive;Normalized year;Publisher;Publication place;First edition;Num Pages;Size;Libretto;Premier year;Print edition;No of speakers;No of speakers (female);No of speakers (male);No of speakers (unknown);No of person groups;No of connected components;No of edges;Year written;No of segments;No of acts;No of words;No of words (speakers);No of words (stage directions);No of paragraphs;No of lines;Filename;Xmlid;Corpus;Date;Notes;Author gender (manual);Author birth;Author death;Characters;Co-authors;Author age (time of writing);Posthumous;Authorid;Publication statement;files
rus000053;Q19223775;Гоголь, Николай;0;Театральный разъезд после представления новой комедии;;;http://ilibrary.ru/text/1557/index.html;1842;;;;;99;false;;1842;99;4;88;7;1;30;312;1836/1842;37;0;9993;9716;510;291;0;gogol-teatralnyi-razezd;rus000053;RusDraCor;1842;Gogol, Nikolai;male;1809;1852;"Автор пьесы (M); Один из прилично одетых людей (M); Первый comme il faut (M); Второй comme il faut (M); Первый офицер (M); Другой офицер (M); Светский человек, щеголевато одетый (M); Тоже светский человек, поплотнее (M); Чиновник средних лет (M); Господин, несколько беззаботный насчет литературы (M); Другой (M); Один из двух зрителей (M); Первая бекеша (M); Другая бекеша (M); Первый офицер (M); Другой офицер (M); Неизвестно какой человек (M); Литератор (M); Еще литератор (M); Другой Офицер (M); Другой другой Офицер (M); первый любитель искусства (M); второй любитель искусства (M); третий любитель искусства (M); четвертый любитель искусства (M); пятый любитель искусства (M); № 1 (M); № 2 (M); Господин А (M); Господин Б (M); Очень скромно одетый человек (M); Синий армяк (M); Господин В (M); Господин П (M); Князь N (M); Статский (M); Военный (M); Первая бекеша (M); Другая бекеша (M); Светская дама (F); Мужчина в мундире (M); Мужчина во фраке (M); Один из мужчин (M); Второй из мужчин (M); Третий из мужчин (M); Муж (M); Господин N (M); Первая молодая дама (F); Вторая молодая дама (F); Муж второй дамы (M); Один из двух вышедших зрителей (M); Второй из двух вышедших зрителей (M); Один чиновник (M); Другой чиновник (M); Один молодой человек (M); Другой молодой человек (M); Молоденький чиновник уклончивого свойства (M); Господин в шинели (M); Первый хорошо одетый человек (M); Второй хорошо одетый человек (M); Чиновник разговорчивого свойства (M); Голос из толпы (Unk); Офицер (M); Купец (M); Голос из толпы (Unk); Разные голоса (Unk); Голос в одном конце толпы (Unk); Голос в другом конце (Unk); Голос купца (M); Голос господина поощрительного свойства (M); Голос сердитого чиновника, но, как видно, опытного (M); Голос другого чиновника из толпы (M); Неизвестный голос (Unk); Первый офицер из толпы (M); Второй офицер из толпы (M); Чиновник важной наружности (M); Голос в народе (Unk); Красивый и плотный господин (M); Невзрачный, но ядовитого свойства господин (M); Незнакомец (M); Незнакомый сосед (M); Первый из разговора на стороне (M); Господин с другой стороны группы (M); Господин положительного свойства (M); Господин отрицательного свойства (M); Просто враль (M); Господин добродушного свойства (M); Господин хладнокровного свойства (M); Дама среднего света (F); Господин с весом (M); Второй господин (M); Третий господин (M); Первый человек, Бог весть какого свойства, впрочем, благородной наружности и";;33;false;https://www.wikidata.org/wiki/Q43718;DraCor: https://dracor.org/;texts/gogol-teatralnyi-razezd.xml
rus000052;Q19226303;Гоголь, Николай;0;Тяжба;;;http://ilibrary.ru/text/1554/index.html;1842;;;;;3;false;1844;1842;3;0;3;0;0;1;2;1832/1836;4;0;1724;1699;60;71;0;gogol-tjazhba;rus000052;RusDraCor;1842;Gogol, Nikolai;male;1809;1852;"Пролетов (M); Лакей (M); Бурдюков (M)";;33;false;https://www.wikidata.org/wiki/Q43718;DraCor: https://dracor.org/;texts/gogol-tjazhba.xml
rus000051;Q4478991;Гоголь, Николай;0;Утро делового человека;;;http://ilibrary.ru/text/1553/index.html;1836;;;;;5;false;;1836;5;1;4;0;0;1;5;1836;5;0;1682;1606;142;86;0;gogol-utro-delovogo-cheloveka;rus000051;RusDraCor;1836;Gogol, Nikolai;male;1809;1852;"Иван Петрович (M); Лакей (M); Александр Иванович (M); Шрейдер (M); Катерина Александровна, жена Ивана Петровича (F)";;27;false;https://www.wikidata.org/wiki/Q43718;DraCor: https://dracor.org/;texts/gogol-utro-delovogo-cheloveka.xml
rus000050;Q4179360;Гоголь, Николай;0;Женитьба;Совершенно невероятное событие в двух действиях;Comedy;http://ilibrary.ru/text/1234/index.html;1842;;;;;12;false;1842;1842;12;4;8;0;0;1;42;1833/1835;46;2;13294;12713;1088;723;0;gogol-zhenitba;rus000050;RusDraCor;1842;Gogol, Nikolai;male;1809;1852;"Подколесин (M); Степан (M); Фекла (F); Кочкарев (M); Агафья Тихоновна (F); Арина Пантелеймоновна (F); Дуняшка (F); Яичница (M); Анучкин (M); Жевакин (M); Стариков (M); Голос извозчика (M)";;33;false;https://www.wikidata.org/wiki/Q43718;DraCor: https://dracor.org/;texts/gogol-zhenitba.xml
rus000049;Q4173657;Горький, Максим;0;Егор Булычов и другие;Сцены;;http://ilibrary.ru/text/506/index.html;1932;;;;;22;false;1932;1932;22;8;14;0;0;1;97;1931;75;3;11139;10435;1028;1062;2;gorky-egor-bulychov-i-drugie;rus000049;RusDraCor;1932;Gorky, Maxim;male;1868;1936;"Ксения (F); Шура (M); Глафира (F); Варвара (F); Звонцов (M); Булычов (M); Павлин (M); Донат (M); Доктор (M); Башкин (M); Тятин (M); Достигаев (M); Елизавета (F); Лаптев (M); Алексей (M); Антонина (F); Мелания (F); Трубач (M); Таисья (F); Мокроусов (M); Зобунова (F); Пропотей (M)";;64;false;https://www.wikidata.org/wiki/Q12706;DraCor: https://dracor.org/;texts/gorky-egor-bulychov-i-drugie.xml
rus000048;Q1330429;Горький, Максим;0;На дне;;;http://ilibrary.ru/text/505/index.html;1902;;;;;17;false;1902;1903;17;5;12;0;0;1;136;1901/1902;4;4;16646;15331;2510;1251;29;gorky-na-dne;rus000048;RusDraCor;1902;Gorky, Maxim;male;1868;1936;"Барон (M); Квашня (F); Бубнов (M); Клещ Андрей Митрич (M); Настя (F); Анна (F); Сатин (M); Актер (M); Михаил Иванов Костылев (M); Пепел (M); Лука (M); Наташа (F); Алешка (M); Василиса Карповна (F); Медведев (M); Татарин (M); Кривой Зоб (M)";;34;false;https://www.wikidata.org/wiki/Q12706;DraCor: https://dracor.org/;texts/gorky-na-dne.xml
rus000047;Q15005;Грибоедов, Александр;0;Горе от ума;Комедия в четырех действиях, в стихах;Comedy;http://ilibrary.ru/text/5/index.html;1825;;;;;31;false;;1825;31;13;18;0;0;3;203;1822/1824;60;4;14862;14120;989;0;2430;griboyedov-gore-ot-uma;rus000047;RusDraCor;1825;Griboyedov, Aleksander;male;1795;1829;"Лизанька (F); София (F); Фамусов (M); Молчалин (M); Слуга (M); Чацкий (M); Слуга (M); Скалозуб (M); Главный слуга (M); Наталья Дмитриевна (F); Платон Михайлович (M); 1-я княжна (F); 2-я княжна (F); 3-я княжна (F); 4-я княжна (F); 5-я княжна (F); 6-я княжна (F); Княгиня (F); Князь (M); Графиня внучка (F); Загорецкий (M); Хлёстова (F); Г. N. (M); Г. D. (M); Графиня бабушка (F); Лакей (M); Лакей (M); Лакей (M); Лакей Чацкого (M); Репетилов (M); Лакей (M)";;30;false;https://www.wikidata.org/wiki/Q15001;DraCor: https://dracor.org/;texts/griboyedov-gore-ot-uma.xml
rus000046;Q19127855;Гумилёв, Николай;0;Актеон;;;https://ru.wikisource.org/wiki/Актеон_(Гумилёв);1913;;;;;15;false;;1913;15;5;10;0;1;1;41;1913;8;0;1487;1371;224;0;272;gumilyov-akteon;rus000046;RusDraCor;1913;Gumilev, Nikolay;male;1886;1921;"Кадм (M); Эхион (M); Агава (M); Актеон (M); Первый юноша (M); Второй юноша (M); Третий юноша (M); Голоса охотниц (F); Крокале (F); Ранис (F); Хиале (F); Диана (F); Первый (M); Второй (M); Третий (M)";;27;false;https://www.wikidata.org/wiki/Q311033;DraCor: https://dracor.org/;texts/gumilyov-akteon.xml
rus000045;Q19153895;Гумилёв, Николай;0;Дитя Аллаха;;;https://ru.wikisource.org/wiki/Дитя_Аллаха_(Гумилёв);1917;;;;;20;false;1922;1917;20;2;16;2;1;1;106;1916;3;0;3880;3848;205;0;807;gumilyov-ditja-allaha;rus000045;RusDraCor;1917;Gumilev, Nikolay;male;1886;1921;"Дервиш (M); Пери (F); Юноша (M); Раб (M); Бедуин (M); Искандер (M); Калиф (M); Астролог (M); Старуха (F); Кади (M); Шейх (M); Пират (M); Сын Калифа (M); Синдбад (M); Глашатай (M); 1-й евнух (M); 2-й евнух (M); Гафиз (M); Птицы (Unk); Ангел (Unk)";;31;false;https://www.wikidata.org/wiki/Q311033;DraCor: https://dracor.org/;texts/gumilyov-ditja-allaha.xml
rus000044;Q19154924;Гумилёв, Николай;0;Дон-Жуан в Египте;Одноактная пьеса в стихах;;https://ru.wikisource.org/wiki/Дон_Жуан_в_Египте_(Гумилёв);1911;;;;;4;false;1913;1911;4;1;3;0;0;1;6;1911;3;0;1511;1482;126;0;291;gumilyov-don-zhuan-v-egipte;rus000044;RusDraCor;1911;Gumilev, Nikolay;male;1886;1921;"Дон Жуан (M); Лепорелло (M); Американец (M); Американка (F)";;25;false;https://www.wikidata.org/wiki/Q311033;DraCor: https://dracor.org/;texts/gumilyov-don-zhuan-v-egipte.xml
rus000043;Q19148767;Гумилёв, Николай;0;Гондла;;;https://ru.wikisource.org/wiki/Гондла_(Гумилёв);1917;;;;;8;false;1920;1917;8;1;7;0;0;1;28;1916;20;4;6070;5564;386;0;1107;gumilyov-gondla;rus000043;RusDraCor;1917;Gumilev, Nikolay;male;1886;1921;"Конунг (M); Лаге (M); Ахти (M); Груббе (M); Снорре (M); Гондла (M); Лера (F); Вождь (M)";;31;false;https://www.wikidata.org/wiki/Q311033;DraCor: https://dracor.org/;texts/gumilyov-gondla.xml
rus000042;Q893665;Пушкин, Александр;0;Борис Годунов;;;https://ru.wikisource.org/wiki/Борис_Годунов_(Пушкин);1831;;;;;79;false;1866;1831;79;9;69;1;6;1;327;1825;22;0;11061;10846;562;154;1664;pushkin-boris-godunov;rus000042;RusDraCor;1831;Pushkin, Alexander;male;1799;1837;"Воротынский (M); Шуйский (M); Один (Красная площадь) (M); Другой (Красная площадь) (M); Третий (Красная площадь) (M); Народ (Unk); Щелкалов (M); Борис (M); Бояре (M); Пимен (M); Григорий (M); Патриарх (M); Игумен (M); Первый стольник (M); Второй стольник (M); Хозяйка (F); Варлаам (M); Мисаил (M); Первый пристав (M); Второй пристав (M); Мальчик (M); Афанасий Михайлович Пушкин (M); Ксения (F); Мамка (F); Феодор (M); Семен Годунов (M); Pater Черниковский (M); Гаврила Пушкин (M); Курбский (M); Поляк (M); Хрущов (M); Карела (M); Поэт (M); Мнишек (M); Вишневецкий (M); Марина (F); Кавалер (M); Дама (F); Дама (F); Дама (F); Кавалер (M); Басманов (M); Первый боярин (M); Другой боярин (M); Воины (M); Маржерет (F); Один из беглецов (M); Другой (M); В. Розен (M); Немцы (M); Ляхи (M); Один из народа (Площадь перед собором в Москве) (M); Другой (Площадь перед собором в Москве) (M); Третий (Площадь перед собором в Москве) (M); Четвертый (Площадь перед собором в Москве) (M); Мальчишки (M); Старуха (F); Юродивый (M); Один из них (Площадь перед собором в Москве) (M); Лях (Севск) (M); Пленник (M); Другой (Севск) (M); Лях (Лес) (M); Боярин (M); Один (M); Другой (M); Третий (M); Четвертый (M); Пятый (M); Шестой (M); Мужик на амвоне (M); Нищий (M); Стража (M); Один из народа (Кремль) (M); Другой (Кремль) (M); Один из народа (Кремль) (M); Другой (Кремль) (M); Третий (Кремль) (M); Мосальский (M)";;32;false;https://www.wikidata.org/wiki/Q7200;DraCor: https://dracor.org/;texts/pushkin-boris-godunov.xml
rus000041;Q19128351;Крылов, Иван;0;Американцы;Опера комическая в двух действиях;;https://ru.wikisource.org/wiki/Американцы_(Крылов);1788;;;;;10;true;1800;;10;4;5;1;3;1;26;1787/1788;25;2;8100;7534;434;425;0;krylov-amerikantsy;rus000041;RusDraCor;1788;Krylov, Ivan;male;1769;1844;"Дон Гусман (M); Фолет (M); Цимара (F); Сорета (F); Ацем (M); Ельвира (F); Хор женщин (F); Хор мужчин (M); Хор (Unk); Фердинанд (M)";;19;false;https://www.wikidata.org/wiki/Q191480;DraCor: https://dracor.org/;texts/krylov-amerikantsy.xml
rus000040;Q19199624;Крылов, Иван;0;Подщипа или Трумф;Шуто-трагедия в двух действиях, в стихах;Comedy;https://ru.wikisource.org/wiki/Подщипа_(Крылов);1800;;;;;8;false;;1859;8;3;5;0;0;1;25;1798/1800;21;2;4976;4779;250;0;689;krylov-podschipa-ili-trumf;rus000040;RusDraCor;1800;Krylov, Ivan;male;1769;1844;"Чернавка (F); Подщипа (F); Дурдуран (M); Трумф (M); Слюняй (M); Вакула (M); Паж (M); Цыганка (F)";;31;false;https://www.wikidata.org/wiki/Q191480;DraCor: https://dracor.org/;texts/krylov-podschipa-ili-trumf.xml
rus000039;Q19221273;Крылов, Иван;0;Сонный порошок или похищенная крестьянка;Опера в трех действиях;;https://ru.wikisource.org/wiki/Сонный_порошок_или_похищенная_крестьянка_(Крылов);1800;;;;;10;true;1800;1905;10;3;5;2;3;1;36;1798;23;3;7741;7461;496;235;806;krylov-sonnyj-poroshok;rus000039;RusDraCor;1800;Krylov, Ivan;male;1769;1844;"Блез (M); Мужики (M); Нинета (F); Жанета (F); Хор (Unk); Жульета (F); Работники (Unk); Граф (M); Паулин (M); Филипп (M)";;31;false;https://www.wikidata.org/wiki/Q191480;DraCor: https://dracor.org/;texts/krylov-sonnyj-poroshok.xml
rus000038;Q19232466;Крылов, Иван;0;Урок дочкам;Комедия в одном действии;Comedy;https://ru.wikisource.org/wiki/Урок_дочкам_(Крылов);1807;;;;;9;false;1807;1807;9;5;4;0;0;1;26;;18;0;6933;6706;385;409;0;krylov-urok-dochkam;rus000038;RusDraCor;1807;Krylov, Ivan;male;1769;1844;"Семен (M); Даша (F); Лиза (F); Фекла (F); Лукерья (F); Няня Василиса (F); Велькаров (M); Слуга (M); Сидорка (M)";;38;false;https://www.wikidata.org/wiki/Q191480;DraCor: https://dracor.org/;texts/krylov-urok-dochkam.xml
rus000037;Q3297216;Лермонтов, Михаил;0;Маскарад;Драма в 4-х действиях, в стихах;;http://ilibrary.ru/text/1247/index.html;1842;;;;;48;false;1852;1842;48;10;37;1;2;2;187;1835/1836;50;4;14686;13891;1364;0;2424;lermontov-maskarad;rus000037;RusDraCor;1842;Lermontov, Mikhail;male;1814;1841;"1-й понтер (I/1/1) (M); Банкомет (M); 2-й понтер (I/1/1) (M); 3-й понтер (I/1/1) (M); 4-й понтер (I/1/1) (M); Князь Звездич (M); Шприх (M); Арбенин (M); Казарин (M); Игроки (M); 1-й понтер (I/1/2) (M); 1-й игрок (I/1/2) (M); 2-й игрок (I/1/2) (M); 3-й понтер (I/1/2) (M); 4-й понтер (I/1/2) (M); 5-й понтер (I/1/2) (M); 1-й игрок (I/1/3) (M); 2-й игрок (I/1/3) (M); Слуга (I/1/3) (M); Хозяин (M); Женская маска (F); Маска (Неизвестный) (M); Слуга Арбенина (M); Нина (F); Баронесса (F); Чиновник (M); Иван (M); Хозяин (N.) (M); Хозяйка (F); 1-й гость (Бал) (M); 2-й гость (Бал) (M); Многие (Unk); Дама (III/1/1) (F); 3-й гость (III/1/1) (M); 4-й гость (III/1/1) (M); 5-й гость (III/1/1) (M); 6-й гость (III/1/1) (M); Дама (III/1/3) (F); Петков (M); Дама (III/1/3) (F); Гость (III/1/4) (M); 2-й Гость (III/1/4) (M); 3-й Гость (III/1/4) (M); Служанка (F); Дама (F); Племянница (F); Старик (M); Доктор (M)";;;true;https://www.wikidata.org/wiki/Q46599;DraCor: https://dracor.org/;texts/lermontov-maskarad.xml
rus000036;Q51375183;Ломоносов, Михаил;0;Демофонт;;Tragedy;http://rvb.ru/18vek/lomonosov/01text/01text/08tragedies/112.htm;1752;;;;;8;false;;1752;8;3;5;0;0;1;21;1750/1751;30;5;10635;10271;151;0;1547;lomonosov-demofont;rus000036;RusDraCor;1752;Lomonosov, Mikhail;male;1711;1765;"Филлида (F); Демофонт (M); Креуза (F); Полимнестор (M); Мемнон (M); Илиона (F); Драмет (M); Вестник (M)";;41;false;https://www.wikidata.org/wiki/Q58720;DraCor: https://dracor.org/;texts/lomonosov-demofont.xml
rus000035;Q51375374;Ломоносов, Михаил;0;Тамира и Селим;;Tragedy;http://rvb.ru/18vek/lomonosov/01text/01text/08tragedies/111.htm;1750;;;;;10;false;;1750;10;2;8;0;0;1;29;;30;5;10634;10267;143;0;1595;lomonosov-tamira-i-selim;rus000035;RusDraCor;1750;Lomonosov, Mikhail;male;1711;1765;"Тамира (F); Клеона (F); Мумет (M); Надир (M); Селим (M); Заисан (M); Вестник (II/6) (M); Мамай (M); Вестник (V/3) (M); Нарсим (M)";;39;false;https://www.wikidata.org/wiki/Q58720;DraCor: https://dracor.org/;texts/lomonosov-tamira-i-selim.xml
rus000034;Q4077515;Маяковский, Владимир;0;Баня;Драма в шести действиях с цирком и фейерверком;;http://ilibrary.ru/text/2143/index.html;1929;;;;;24;false;1930;1929;24;5;17;2;2;1;117;1929;34;6;11003;10337;816;433;106;mayakovsky-banja;rus000034;RusDraCor;1929;Mayakovsky, Vladimir;male;1893;1930;"Велосипедкин (M); Чудаков (M); Фоскин (M); Мезальянсова (F); Иван Иванович (M); Моментальников (M); Понт Кич (M); Поля (F); Преддомкома (M); Оптимистенко (M); Проситель (M); Просительница (F); Победоносиков (M); Ундертон (F); Бельведонский (M); Ночкин (M); Режиссер (M); Капельдинер (M); Двойкин (M); Тройкин (M); Фосфорическая женщина (F); Пассажиры (Unk); Голоса (Unk); Милиционер (M)";;36;false;https://www.wikidata.org/wiki/Q132964;DraCor: https://dracor.org/;texts/mayakovsky-banja.xml
rus000033;Q19153209;Найдёнов, Сергей;0;Дети Ванюшина;Драма в четырех действиях;;https://ru.wikisource.org/wiki/Дети_Ванюшина_(Найдёнов);1901;;;;;16;false;1901;;16;10;6;0;0;1;105;1901;4;4;16468;13607;4393;1080;6;naydyonov-deti-vanjushina;rus000033;RusDraCor;1901;Naydyonov, Sergei;male;1868;1922;"Алексей (M); Акулина (F); Ванюшин (M); Арина Ивановна (F); Константин (M); Лена (F); Авдотья (F); Катя (F); Аня (F); Щеткин (M); Клавдия (F); Людмила (F); Красавин (M); Инна (F); Кукарникова (F); Старик в лохмотьях (M)";;33;false;https://www.wikidata.org/wiki/Q4312417;DraCor: https://dracor.org/;texts/naydyonov-deti-vanjushina.xml
rus000032;Q4080620;Островский, Александр;0;Бедность не порок;Комедия в трех действиях;Comedy;http://ilibrary.ru/text/2400/index.html;1854;;;;;18;false;1854;1854;18;9;9;0;1;1;130;1853;37;3;12842;11915;1563;694;192;ostrovsky-bednost-ne-porok;rus000032;RusDraCor;1854;Ostrovsky, Alexander;male;1823;1886;"Егорушка (M); Митя (M); Пелагея Егоровна (F); Гуслин (M); Разлюляев (M); Гордей Карпыч (M); Анна Ивановна (F); Любовь Гордеевна (F); Маша (F); Лиза (F); Любим Карпыч (M); Арина (F); 1-я гостья (F); 2-я гостья (F); Девушки (F); Старик (M); Вожак (M); Коршунов (M)";;31;false;https://www.wikidata.org/wiki/Q171976;DraCor: https://dracor.org/;texts/ostrovsky-bednost-ne-porok.xml
rus000031;Q4085748;Островский, Александр;0;Бесприданница;Драма в четырех действиях;;http://ilibrary.ru/text/1202/index.html;1878;;;;;11;false;1878;1879;11;3;8;0;0;1;54;1874/1878;44;4;18321;17271;1531;1331;14;ostrovsky-bespridannitsa;rus000031;RusDraCor;1878;Ostrovsky, Alexander;male;1823;1886;"Иван (M); Гаврило (M); Вожеватов (M); Кнуров (M); Огудалова (F); Карандышев (M); Лариса (F); Паратов (M); Робинзон (M); Илья (M); Евфросинья Потаповна (F)";;55;false;https://www.wikidata.org/wiki/Q171976;DraCor: https://dracor.org/;texts/ostrovsky-bespridannitsa.xml
rus000030;Q4150068;Островский, Александр;0;Гроза;Драма в пяти действиях;;http://ilibrary.ru/text/994/index.html;1859;;;;;29;false;1859;1860;29;9;19;1;1;1;113;1859;41;5;15612;14836;1186;807;33;ostrovsky-groza;rus000030;RusDraCor;1859;Ostrovsky, Alexander;male;1823;1886;"Кулигин (M); Кудряш (M); Шапкин (M); Дикой (M); Борис (M); Феклуша (F); Кабанова (F); Кабанов (M); Варвара (F); Катерина (F); Барыня (F); Глаша (F); 1-й (IV/1–2) (M); 2-й (IV/1) (M); Женщина (IV/1) (F); 1-й (IV/4) (M); Женщина (IV/4) (F); Женщина (IV/5) (F); 1-й (IV/5) (M); 2-й (IV/5) (M); Один из народа (V/5) (M); Несколько голосов (Unk); Один из народа (V/5) (M); Другой из народа (V/5) (M); Третий (V/5) (M); 1-й (V/6) (M); 2-й (V/6) (M); Один из возвратившихся (V/6) (M); Другой из возвратившихся (V/6) (M)";;36;false;https://www.wikidata.org/wiki/Q171976;DraCor: https://dracor.org/;texts/ostrovsky-groza.xml
rus000029;Q502153;Островский, Александр;0;Снегурочка;Весенняя сказка;;http://ilibrary.ru/text/1200/index.html;1873;;;;;42;false;1873;1873;42;7;19;16;0;1;212;1873;28;5;14978;13495;1633;0;2850;ostrovsky-snegurochka;rus000029;RusDraCor;1873;Ostrovsky, Alexander;male;1823;1886;"Леший (M); Весна-Красна (F); Хор птиц (Unk); Мороз (M); Снегурочка (F); Голоса леших (Unk); 1-й хор берендеев (Unk); 2-й хор берендеев (Unk); Чучело Масляницы (Unk); Бобылиха (F); Бобыль (M); Берендеи (Unk); Один берендей (M); Голоса из лесу (Unk); Бирюч (M); Берендей (M); Мураш (M); Лель (M); Малуша (F); Радушка (F); Брусило (M); Курилка (M); Купава (F); Мизгирь (M); Малыш (M); Все (I/8) (Unk); Гусляры (Unk); 1-й скоморох (M); 2-й скоморох (M); Царь (M); Бермята (M); Отрок (M); 1-й бирюч (M); 2-й бирюч (M); Елена Прекрасная (F); Хор народа (Unk); Народ (Unk); Девушки и парни (Unk); Одна сторона (Unk); Другая сторона (Unk); Голоса из народа (Unk); Общий хор (Unk)";;50;false;https://www.wikidata.org/wiki/Q171976;DraCor: https://dracor.org/;texts/ostrovsky-snegurochka.xml
rus000028;Q4411222;Островский, Александр;0;Свои люди – сочтемся;Комедия в четырех действиях;Comedy;http://ilibrary.ru/text/2399/index.html;1850;;;;;8;false;1861;1850;8;4;4;0;0;1;28;1849;35;4;18119;17655;753;884;4;ostrovsky-svoi-ljudi;rus000028;RusDraCor;1850;Ostrovsky, Alexander;male;1823;1886;"Липочка (Олимпиада Самсоновна) (F); Аграфена Кондратьевна (F); Фоминишна (F); Устинья Наумовна (F); Рисположенский (M); Большов (M); Подхалюзин (M); Тишка (M)";;27;false;https://www.wikidata.org/wiki/Q171976;DraCor: https://dracor.org/;texts/ostrovsky-svoi-ljudi.xml
rus000027;Q4123234;Островский, Александр;0;Волки и овцы;Комедия в пяти действиях;Comedy;http://ilibrary.ru/text/1644/index.html;1875;;;;;18;false;1875;1875;18;4;14;0;0;1;70;1875;53;5;23692;22486;1708;1696;0;ostrovsky-volki-i-ovtsy;rus000027;RusDraCor;1875;Ostrovsky, Alexander;male;1823;1886;"Павлин (M); Столяр (M); Маляр (M); Староста (M); Подрядчик (M); 1-й крестьянин (M); 2-й крестьянин (M); Чугунов (M); Мурзавецкий (M); Влас (M); Глафира (F); Мурзавецкая (F); Лыняев (M); Анфуса (F); Купавина (F); Горецкий (M); Лакей (M); Беркутов (M)";;52;false;https://www.wikidata.org/wiki/Q171976;DraCor: https://dracor.org/;texts/ostrovsky-volki-i-ovtsy.xml
rus000026;Q19218387;Плавильщиков, Пётр;0;Сговор Кутейкина;Комедия в одном действии;Comedy;https://ru.wikisource.org/wiki/Сговор_Кутейкина_(Плавильщиков);1789;;;;;9;false;1789;1799;9;3;6;0;0;1;36;;12;0;4134;4010;220;234;13;plavilshchikov-sgovor-kutejkina;rus000026;RusDraCor;1789;Plavilschikov, Peter;male;1760;1812;"Жена его (F); Преслеп (M); Парасковья (F); Еремеевна (F); Пимен (M); Неох (M); Скотинин (M); Цыфиркин (M); Кутейкин (M)";;29;false;https://www.wikidata.org/wiki/Q4364258;DraCor: https://dracor.org/;texts/plavilshchikov-sgovor-kutejkina.xml
rus000025;Q19132284;Прутков, Козьма;0;Блонды;Драматическая пословица, в одном действии;;https://ru.wikisource.org/wiki/Блонды_(Прутков);1854;;;;;3;false;;1854;3;1;2;0;0;1;3;1853;5;0;1977;1621;485;94;0;prutkov-blondy;rus000025;RusDraCor;1854;Prutkov, Kozma;male;1803;1863;"Княгиня (F); Князь (M); Барон (M)";;51;false;https://www.wikidata.org/wiki/Q1784989;DraCor: https://dracor.org/;texts/prutkov-blondy.xml
rus000024;Q19235533;Прутков, Козьма;0;Черепослов, сиречь Френолог;Оперетта в трех картинах;;https://ru.wikisource.org/wiki/Черепослов,_сиречь_Френолог_(Прутков);1860;;;;;9;false;;1860;9;2;7;0;0;1;36;1856;8;0;3103;2509;1431;65;188;prutkov-chereposlov-sirech-frenolog;rus000024;RusDraCor;1860;Prutkov, Kozma;male;1803;1863;"Иванов (M); Шишкенгольм (M); Лиза (F); Мина Христиановна (F); Касимов (M); Вихорин (M); Фриц (M); Густав (M); Курцгалоп (M)";;57;false;https://www.wikidata.org/wiki/Q1784989;DraCor: https://dracor.org/;texts/prutkov-chereposlov-sirech-frenolog.xml
rus000023;Q16314603;Прутков, Козьма;0;Спор древних греческих философов об изящном;Драматическая сцена из древнегреческой классической жизни в стихах;;https://ru.wikisource.org/wiki/Спор_древних_греческих_философов_об_изящном_(Прутков);1854;;;;;2;false;;1854;2;0;2;0;0;1;1;;1;0;488;283;275;0;38;prutkov-spor-drevnih-grecheskih-filosofov;rus000023;RusDraCor;1854;Prutkov, Kozma;male;1803;1863;"Клефистон (M); Стиф (M)";;51;false;https://www.wikidata.org/wiki/Q1784989;DraCor: https://dracor.org/;texts/prutkov-spor-drevnih-grecheskih-filosofov.xml
rus000022;Q19129877;Блок, Александр;0;Балаганчик;;;http://az.lib.ru/b/blok_a_a/text_0100.shtml;1906;;;;;16;false;1906;1906;16;4;11;1;1;1;72;1906;3;0;2251;1817;874;25;174;blok-balaganchik;rus000022;RusDraCor;1906;Blok, Alexander;male;1880;1921;"Первый мистик (M); Второй мистик (M); Третий мистик (M); Пьеро (M); Автор (M); Председатель (M); Коломбина (F); Арлекин (M); Она (F); Он (M); Он (M); Она (F); Он (M); Она (F); Паяц (M); Хор (Unk)";;26;false;https://www.wikidata.org/wiki/Q164765;DraCor: https://dracor.org/;texts/blok-balaganchik.xml
rus000021;Q143688;Пушкин, Александр;0;Каменный гость;;;http://ilibrary.ru/text/468/index.html;1839;;;;;11;false;1872;1839;11;2;9;0;0;1;25;1830;10;0;3782;3690;106;0;693;pushkin-kamenniy-gost;rus000021;RusDraCor;1839;Pushkin, Alexander;male;1799;1837;"Дон Гуан (M); Лепорелло (M); Монах (M); Дона Анна (F); Первый гость (M); Второй (M); Третий (M); Лаура (F); Дон Карлос (M); Гость (M); Статуя (M)";;;true;https://www.wikidata.org/wiki/Q7200;DraCor: https://dracor.org/;texts/pushkin-kamenniy-gost.xml
rus000020;Q4305148;Пушкин, Александр;0;Моцарт и Сальери;;;https://ru.wikisource.org/wiki/Моцарт_и_Сальери_(Пушкин);1831;;;;;2;false;1832;1831;2;0;2;0;0;1;1;1830;2;0;1400;1379;51;0;261;pushkin-mocart-i-saleri;rus000020;RusDraCor;1831;Pushkin, Alexander;male;1799;1837;"Сальери (M); Моцарт (M)";;32;false;https://www.wikidata.org/wiki/Q7200;DraCor: https://dracor.org/;texts/pushkin-mocart-i-saleri.xml
