Key;Author;Title;Date;Reference year;Notes;files;No of words;Language;Authorid;Author gender (manual);Author birth;Author death;Size;Time slot;Corpus;First edition;Digital edition;Print edition;Provenance;Titleid;Subgenre;Narrative perspective;Reprint count;Xmlid;Author age (time of writing);Posthumous;Publication statement
POR0037;Campos Junior, António;A Ala dos Namorados;1905;1905;;texts/POR0037_AntCamJ_Namorados.xml;235443;Portuguese;https://viaf.org/viaf/51255962;male;1850;1917;long;1900-1920;ELTeC-por;1905;;;;;;;unspecified;POR0037;55;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0038;Herculano, Alexandre;O Bobo;1843;1843;;texts/POR0038_AleHer_Bobo.xml;61739;Portuguese;https://viaf.org/viaf/2464795;male;1810;1877;medium;1840-1859;ELTeC-por;1843;2017;;;;;;high;POR0038;33;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0039;Sarmento, Inácio Pizarro de Morais;O Engeitado;1846;1846;;texts/POR0039_InaPiz_Engeitado.xml;41263;Portuguese;https://viaf.org/viaf/87349884;male;1807;1870;short;1840-1859;ELTeC-por;1846;;;;;;;low;POR0039;39;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0040;Lousada, António José Coelho;Os tripeiros;1857;1857;;texts/POR0040_AJCL_Tripeiros.xml;38682;Portuguese;https://viaf.org/viaf/99088245;male;1828;1859;short;1840-1859;ELTeC-por;1857;;;Luso-livros;;;;low;POR0040;29;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0041;Grave, João José;A morte vence;1916;1916;;texts/POR0041_JoJoGra_Morte.xml;62972;Portuguese;https://viaf.org/viaf/29789361;male;1872;1934;medium;1900-1920;ELTeC-por;1916;;1922;;;;;low;POR0041;44;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0042;Braga, Teófilo;Viriato;1904;1904;;texts/POR0042_TeoBra_Viriato.xml;62803;Portuguese;https://viaf.org/viaf/54161310;male;1843;1924;medium;1900-1920;ELTeC-por;1904;2008;;;;;;high;POR0042;61;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0043;Magalhães, Luís de;O Brasileiro Soares;1886;1886;;texts/POR0043_LuiMag_Soares.xml;40044;Portuguese;https://viaf.org/viaf/14814628;male;1859;1935;short;1880-1899;ELTeC-por;1886;;1981;Biblioteca Nacional de Portugal;;;;high;POR0043;27;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0044;Carvalho, Maria Amália Vaz de;Alice;1877;1877;;texts/POR0044_MAVC_Alice.xml;14919;Portuguese;https://viaf.org/viaf/43862761;female;1847;1921;short;1860-1879;ELTeC-por;1877;;;;;;;unspecified;POR0044;30;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0045;Vasconcelos, Antonio Augusto Teixeira de;A ermida de Castromino;1870;1870;;texts/POR0045_AntATVas_Castromino.xml;86063;Portuguese;https://viaf.org/viaf/44308677;male;1816;1878;medium;1860-1879;ELTeC-por;1870;;1875;;;;;low;POR0045;54;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0046;Amorim, Francisco Gomes de;Os selvagens;1875;1875;;texts/POR0046_FraGAmo_Selvagens.xml;54630;Portuguese;https://viaf.org/viaf/13202408;male;1827;1891;medium;1860-1879;ELTeC-por;1875;;;;;;;unspecified;POR0046;48;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0047;Leal, José da Silva Mendes;Infaustas Aventuras de Mestre Marçal Estouro;1863;1863;;texts/POR0047_JosSMLea_Estouro.xml;56942;Portuguese;https://viaf.org/viaf/8873105;male;1818;1886;medium;1860-1879;ELTeC-por;1863;;1872;;;;;low;POR0047;45;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0048;Bulhão Pato, Raimundo António de;A pálida estrela;1864;1864;;texts/POR0048_BulPat_Palida.xml;12499;Portuguese;https://viaf.org/viaf/50072721;male;1828;1912;short;1860-1879;ELTeC-por;1864;;;;;;;unspecified;POR0048;36;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0049;Barata, António Francisco;O último cartuxo da Scala Caeli de Évora;1891;1891;;texts/POR0049_AntFBar_Cartuxo.xml;72321;Portuguese;https://viaf.org/viaf/376726;male;1836;1910;medium;1880-1899;ELTeC-por;1891;;;;;;;low;POR0049;55;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0050;Almeida, Carlos Pinto de;A conquista de Lisboa;1866;1866;;texts/POR0050_CarPAlm_Lisboa.xml;79883;Portuguese;;male;1831;1899;medium;1860-1879;ELTeC-por;1866;;;;;;;unspecified;POR0050;35;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0051;Brandão, Raul;Húmus;1917;1917;;texts/POR0051_RauBra_Humus.xml;65304;Portuguese;https://viaf.org/viaf/17219789;male;1867;1930;medium;1900-1920;ELTeC-por;1917;2013;;;;;;high;POR0051;50;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0052;Brandão, Raul;A Farsa;1903;1903;;texts/POR0052_RauBra_Farsa.xml;44142;Portuguese;https://viaf.org/viaf/17219789;male;1867;1930;short;1900-1920;ELTeC-por;1903;2017;;;;;;high;POR0052;36;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0053;Botelho, Abel;O Barão de Lavos;1891;1891;;texts/POR0053_AbeBot_Lavos.xml;105866;Portuguese;https://viaf.org/viaf/37048086;male;1856;1917;long;1880-1899;ELTeC-por;1891;;;;;;;high;POR0053;35;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0054;Botelho, Abel;Amanhã;1901;1901;;texts/POR0054_AbeBot_Amanha.xml;137746;Portuguese;https://viaf.org/viaf/37048086;male;1856;1917;long;1900-1920;ELTeC-por;1901;;;;;;;high;POR0054;45;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0055;Pimentel, Alberto;O Annel Mysterioso;1873;1873;;texts/POR0055_AlbPim_Anel.xml;56675;Portuguese;https://viaf.org/viaf/64047987;male;1849;1925;medium;1860-1879;ELTeC-por;1873;;1904;;;;;low;POR0055;24;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
POR0056;Moderno, Alice;O Dr. Luís Sandoval;1892;1892;;texts/POR0056_AliMod_Sandoval.xml;20951;Portuguese;https://viaf.org/viaf/8943849;female;1867;1946;short;1880-1899;ELTeC-por;1892;;;;;;;low;POR0056;25;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
