Key;Author;Title;Date;Reference year;Notes;files;No of words;Language;Authorid;Author gender (manual);Author birth;Author death;Size;Time slot;Corpus;First edition;Digital edition;Print edition;Provenance;Titleid;Subgenre;Narrative perspective;Reprint count;Xmlid;Author age (time of writing);Posthumous;Publication statement
SRP18941;Сремац, Стеван;Поп Ћира и поп Спира : приповетка;1894;1894;"authorid: https://www.wikidata.org/wiki/Q559989 ; titleid: https://www.wikidata.org/wiki/Q109336121 ";texts/SRP18941_StevanS_PopViraPopSpira.xml;94338;Serbian;https://viaf.org/viaf/66526515;male;1855;1906;medium;1880-1899;ELTeC-srp;1894;;1898;;https://viaf.org/viaf/5950153063248319320004;;;high;SRP18941;39;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP18942;Радовић, Димитрије;Синовац : оригинални роман;1894;1894;;texts/SRP18942_DimitijeR-Sinovac.xml;37860;Serbian;https://www.wikidata.org/wiki/Q108839326;male;;;short;1880-1899;ELTeC-srp;1894;;1907;;https://www.wikidata.org/wiki/Q109336241;;;low;SRP18942;;;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP18950;Сремац, Стеван;Ивкова слава : приповетка;1895;1895;"authorid: https://www.wikidata.org/wiki/Q559989; titleid: https://www.wikidata.org/wiki/Q109336082";texts/SRP18950_StevanS_IvakovaSlava.xml;42963;Serbian;https://viaf.org/viaf/66526515;male;1855;1906;short;1880-1899;ELTeC-srp;1895;;1899;;https://viaf.org/viaf/4401156990991061180007 ;;;high;SRP18950;40;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP18951;Светолик, Владимир;Кажњено неверство : најновији роман;1895;1895;"author not anonym based upon the tei xml; details of the author added based upon the tei xml";texts/SRP18951_VladimirS_KaznjenoNeverstvo.xml;71824;Serbian;https://www.wikidata.org/wiki/Q108983654;male;;;medium;1880-1899;ELTeC-srp;1895;;;;https://www.wikidata.org/wiki/Q109336094;;;low;SRP18951;;;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP18961;Мамузић, Стеван;Неједнака браћа : приповетка за народ;1896;1896;authorid: https://www.wikidata.org/wiki/Q108944907;texts/SRP18961_StevanM_NejednakaBraca_corr_20201221.xml;20478;Serbian;https://viaf.org/viaf/128149841986602842118;male;;;short;1880-1899;ELTeC-srp;1896;;;;https://www.wikidata.org/wiki/Q109336110;;;low;SRP18961;;;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP18963;Веселиновић, Јанко М.;Хајдук Станко : историјски роман;1896;1896;"authorid: https://www.wikidata.org/wiki/Q713652; titleid: https://www.wikidata.org/wiki/Q109336251";texts/SRP18963_Hajduk_Stanko.xml;93693;Serbian;https://viaf.org/viaf/66316956;male;1862;1905;medium;1880-1899;ELTeC-srp;1896;;;Антологија српске књижевности, Учитељски факултет, Универзитет у Београду;https://viaf.org/viaf/312345632 ;;;high;SRP18963;34;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP18964;Гавриловић, Андра;Деспотова властела : роман из српске прошлости;1896;1896;authorid: https://www.wikidata.org/wiki/Q4754652;texts/SRP18964_AndraG_DespotovaVlastela.xml;51288;Serbian;https://viaf.org/viaf/14822825;male;1864;1929;medium;1880-1899;ELTeC-srp;1896;;;;https://www.wikidata.org/wiki/Q109336071;;;low;SRP18964;32;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP18965;Петровић, Коста;Неимари : роман из новије српске историје;1896;1896;authorid: https://www.wikidata.org/wiki/Q108981078;texts/SRP18965_KostaP_Neimari_saKrajem.xml;55063;Serbian;https://viaf.org/viaf/74867281;male;1858;1928;medium;1880-1899;ELTeC-srp;1896;;;;https://www.wikidata.org/wiki/Q109336109;;;low;SRP18965;38;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP18966;Томић, Јаша;Назарени : роман;1896;1896;authorid: https://www.wikidata.org/wiki/Q6168574;texts/SRP18966_JasaT_Nazareni.xml;74956;Serbian;https://viaf.org/viaf/5742092;male;1856;1922;medium;1880-1899;ELTeC-srp;1896;;1896;;https://www.wikidata.org/wiki/Q109336108;;;low;SRP18966;40;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP18970;Матијашић, Стеван М.;Грофица Агнеша Јанковић : роман;1897;1897;;texts/SRP18970_StevanMat_GroficaAgnesa.xml;71448;Serbian;https://www.wikidata.org/wiki/Q108983683;male;;;medium;1880-1899;ELTeC-srp;1897;;;;https://www.wikidata.org/wiki/Q109335982;;;low;SRP18970;;;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP18971;Ранковић, Светолик;Горски цар : роман;1897;1897;authorid: https://www.wikidata.org/wiki/Q3978508;texts/SRP18971_SvetolikR_GorskiCar.xml;64993;Serbian;https://viaf.org/viaf/29567902;male;1863;1899;medium;1880-1899;ELTeC-srp;1897;;;Антологија српске књижевности, Учитељски факултет, Универзитет у Београду;https://www.wikidata.org/wiki/Q109335980;;;high;SRP18971;34;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP18980;Лазаревић, Лаза К.;Швабица;1898;1898;authorid: https://www.wikidata.org/wiki/Q975807;texts/SRP18980_LazaL_Svabica.xml;13848;Serbian;https://viaf.org/viaf/17270562;male;1851;1891;short;1880-1899;ELTeC-srp;1898;;1912;;https://www.wikidata.org/wiki/Q109336257;;;high;SRP18980;;true;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP18990;Мијатовић, Чедомиљ;Кнез Градоје од Орлова Града : приповетка из времена боја на Косову;1899;1899;authorid: https://www.wikidata.org/wiki/Q8079697;texts/SRP18990_MijatovicCy_KnezGradoje.xml;45062;Serbian;https://viaf.org/viaf/42116339;male;1842;1932;short;1880-1899;ELTeC-srp;1899;;;;https://www.wikidata.org/wiki/Q109336098;;;low;SRP18990;57;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP18991;Станковић, Борисав;Увела ружа;1899;1899;"authorid: https://www.wikidata.org/wiki/Q370392; titleid: https://www.wikidata.org/wiki/Q109336249";texts/SRP18991_BorisavS_UvelaRuza.xml;10080;Serbian;https://viaf.org/viaf/76323147;male;1876;1927;short;1880-1899;ELTeC-srp;1899;;1912;;https://viaf.org/viaf/310476779 ;;;high;SRP18991;23;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP18992;Јањић, Велислав;Лутајуће душе : приповетка за поуку : намењено задругарству;1899;1899;;texts/SRP18992_VelislavJ_LutajuceDuse.xml;31258;Serbian;https://www.wikidata.org/wiki/Q107204161;male;;;short;1880-1899;ELTeC-srp;1899;;;;https://www.wikidata.org/wiki/Q109336103;;;low;SRP18992;;;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP18993;Ранковић, Светолик;Сеоска учитељица : роман;1899;1899;authorid: https://www.wikidata.org/wiki/Q3978508;texts/SRP18993_SvetolikR_SeoskaUciteljica.xml;58821;Serbian;https://viaf.org/viaf/29567902;male;1863;1899;medium;1880-1899;ELTeC-srp;1899;;;;https://www.wikidata.org/wiki/Q109336239;;;high;SRP18993;36;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP19000;Ранковић, Светолик;Порушени идеали : роман;1900;1900;authorid: https://www.wikidata.org/wiki/Q3978508;texts/SRP19000_SvetolikR_PoruseniIdeali.xml;57371;Serbian;https://viaf.org/viaf/29567902;male;1863;1899;medium;1900-1920;ELTeC-srp;1900;;;;https://www.wikidata.org/wiki/Q109336122;;;high;SRP19000;;true;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP19001;Тутуновић, Радојица В.;Миланово школовање;1900;1900;;texts/SRP19001_MilanovoSkolovanje.xml;69511;Serbian;https://www.wikidata.org/wiki/Q108983670;male;;;medium;1900-1920;ELTeC-srp;1900;;;;https://www.wikidata.org/wiki/Q109336105;;;low;SRP19001;;;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP19002;Кара-Радовановић, Павле;Крвави злочин у браку без љубави;1900;1900;;texts/SRP19002_KrvaviZlocin.xml;20414;Serbian;https://www.wikidata.org/wiki/Q108983666;male;;;short;1900-1920;ELTeC-srp;1900;;;;https://www.wikidata.org/wiki/Q109336101;;;low;SRP19002;;;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP19010;Поповић, Тодор Љ.;Гила : новела из сеоског живота;1901;1901;authorid: https://www.wikidata.org/wiki/Q108983685;texts/SRP19010_TodorP_Gila.xml;34960;Serbian;https://viaf.org/viaf/1325145856883922920245;male;1870;1957;short;1900-1920;ELTeC-srp;1901;;1935;;https://www.wikidata.org/wiki/Q109303306;;;low;SRP19010;31;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP19011;Вулетић-Вукасовић, Вид;Причек Цара Душана у Дубровнику год. 1349. : историчка новела из XIVв.;1901;1901;authorid: https://www.wikidata.org/wiki/Q7927613;texts/SRP19011_VidVV_CarDubrovnik.xml;24883;Serbian;https://viaf.org/viaf/303498941;male;1853;1933;short;1900-1920;ELTeC-srp;1901;;1912;;https://www.wikidata.org/wiki/Q109336229;;;low;SRP19011;48;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP19012;Димитријевић, Јелена;Ђул-Марикина прикажња : приповетка;1901;1901;authorid: https://www.wikidata.org/wiki/Q3625974;texts/SRP19012_JelenaD_DjulMarika.xml;20244;Serbian;https://viaf.org/viaf/70015495;female;1862;1945;short;1900-1920;ELTeC-srp;1901;;;;https://www.wikidata.org/wiki/Q109336076;;;low;SRP19012;39;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP19021;Нушић, Бранислав;Општинско дете: роман једног одојчета;1902;1902;authorid: https://www.wikidata.org/wiki/Q315136;texts/SRP19021_BranislavN_OpstinskoDet.xml;63780;Serbian;https://viaf.org/viaf/73889774;male;1864;1938;medium;1900-1920;ELTeC-srp;1902;;1932;;https://www.wikidata.org/wiki/Q109336115;;;high;SRP19021;38;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP19023;Ранковић, Драгутин Ј.;Славко;1902;1902;authorid: https://www.wikidata.org/wiki/Q108983658;texts/SRP19023_DragutinR_Slavko.xml;25302;Serbian;https://viaf.org/viaf/252838823;male;1882;1956;short;1900-1920;ELTeC-srp;1902;;;;https://www.wikidata.org/wiki/Q109336242;;;low;SRP19023;20;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP19024;Тасић, Димитрије С.;Харамбаша Мицко : српски војвода и заточеник у Фесану;1902;1902;authorid: https://www.wikidata.org/wiki/Q108983655;texts/SRP19024_MickoHarambasa.xml;59480;Serbian;https://viaf.org/viaf/305715401;male;;;medium;1900-1920;ELTeC-srp;1902;;1926;;https://www.wikidata.org/wiki/Q109336252;;;low;SRP19024;;;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP19025;Домановић, Радоје М.;Страдија. 1;1902;1902;"authorid: https://www.wikidata.org/wiki/Q1280278; titleid: https://www.wikidata.org/wiki/Q109336246";texts/SRP19025_RadojeD_Stradija.xml;19747;Serbian;https://viaf.org/viaf/7623303;male;1873;1908;short;1900-1920;ELTeC-srp;1902;;;;https://viaf.org/viaf/175915304 ;;;high;SRP19025;29;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP19030;Костић, Тадија П.;Прво весеље : приповетка;1903;1903;authorid: https://www.wikidata.org/wiki/Q12759877;texts/SRP19030_PrvoVeselje.xml;37860;Serbian;https://viaf.org/viaf/35277007;male;1863;1927;short;1900-1920;ELTeC-srp;1903;;;;https://www.wikidata.org/wiki/Q109336125;;;low;SRP19030;40;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP19031;Савић, Божа;Две сестре или Самоубиство једне шваље : слика из београдског живота;1903;1903;authorid: https://www.wikidata.org/wiki/Q108979609;texts/SRP19031_BozaS_DveSestre.xml;54818;Serbian;https://viaf.org/viaf/305714596;male;1862;1927;medium;1900-1920;ELTeC-srp;1903;;;;https://www.wikidata.org/wiki/Q109336067;;;low;SRP19031;41;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP19040;Илић, Драгутин Ј.;Хаџи-Ђера : приповетка;1897;1897;authorid: https://www.wikidata.org/wiki/Q16088422;texts/SRP19040_DragutinI_Djera.xml;53009;Serbian;https://viaf.org/viaf/79412565;male;1858;1926;medium;1880-1899;ELTeC-srp;1897;;1904;;https://www.wikidata.org/wiki/Q109336254;;;high;SRP19040;39;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP19041;Ћипико, Иво;За крухом;1904;1904;authorid: https://www.wikidata.org/wiki/Q1276843;texts/SRP19041_IvoC_ZaKruhom.xml;53434;Serbian;https://viaf.org/viaf/22935492;male;1869;1923;medium;1900-1920;ELTeC-srp;1904;;;Антологија српске књижевности, Учитељски факултет, Универзитет у Београду;https://www.wikidata.org/wiki/Q109336079;;;high;SRP19041;35;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP19051;Ћоровић, Светозар;Женидба Пере Карантана;1905;1905;authorid: https://www.wikidata.org/wiki/Q1393103;texts/SRP19051_SvetozarC_ZenidbaPK.xml;24155;Serbian;https://viaf.org/viaf/136335;male;1875;1919;short;1900-1920;ELTeC-srp;1905;;;;https://www.wikidata.org/wiki/Q109336078;;;low;SRP19051;30;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP19060;Талетов, Пера С.;Новац : роман из београдског живота;1906;1906;authorid: https://www.wikidata.org/wiki/Q108983669;texts/SRP19060_PeraT_Novac.xml;81145;Serbian;https://viaf.org/viaf/26486103;male;1875;1955;medium;1900-1920;ELTeC-srp;1906;;;;https://www.wikidata.org/wiki/Q109336112;;;low;SRP19060;31;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP19061;Илић, Драгутин Ј.;Хаџи-Диша : роман из живота старог Београда;1906;1906;authorid: https://www.wikidata.org/wiki/Q16088422;texts/SRP19061_DragutinI_HadziDisa.xml;60999;Serbian;https://viaf.org/viaf/79412565;male;1858;1926;medium;1900-1920;ELTeC-srp;1906;;1908;;https://www.wikidata.org/wiki/Q109336253;;;high;SRP19061;48;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP19062;Јездић, Коста Д.;Злочин једне свекрве : криминална приповетка : из скоре прошлости / по аутентичним податцима и судским актима написао К. Д. Јездић;1906;1906;authorid: https://www.wikidata.org/wiki/Q108983663;texts/SRP19062_KostaJ_ZlocinSvekrve.xml;40431;Serbian;https://viaf.org/viaf/58399970;male;1853;1930;short;1900-1920;ELTeC-srp;1906;;1923;;https://www.wikidata.org/wiki/Q109336080;;;low;SRP19062;53;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP19063;Тунгуз-Перовић, Радован;Из земље плача;1906;1906;authorid: https://www.wikidata.org/wiki/Q110813765;texts/SRP19063_RadovanTPN_ZemljaPlaca.xml;53737;Serbian;https://viaf.org/viaf/305581066;male;1879;1944;medium;1900-1920;ELTeC-srp;1906;;;;https://www.wikidata.org/wiki/Q110814344;;;low;SRP19063;27;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP19070;Димитријевић, Јелена;Фати-султан;1903;1903;authorid: https://www.wikidata.org/wiki/Q3625974;texts/SRP19070_JelenaD_FatiSultan.xml;25421;Serbian;https://viaf.org/viaf/70015495;female;1862;1945;short;1900-1920;ELTeC-srp;1903;;1907;;https://www.wikidata.org/wiki/Q109336250;;;low;SRP19070;41;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP19071;Сремац, Стеван;Зона Замфирова : приповетка;1907;1907;"authorid: https://www.wikidata.org/wiki/Q559989; titleid: https://www.wikidata.org/wiki/Q109336081";texts/SRP19071_StevanS_ZonaZ.xml;51414;Serbian;https://viaf.org/viaf/66526515;male;1855;1906;medium;1900-1920;ELTeC-srp;1907;;1947;;https://viaf.org/viaf/6726152502776510800003;;;high;SRP19071;;true;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP19080;Петровић, Бошко Ст.;Модерно робље : роман из живота босанских Срба;1908;1908;;texts/SRP19080_ModernoRoblje.xml;64727;Serbian;https://www.wikidata.org/wiki/Q108979610;male;1869;1913;medium;1900-1920;ELTeC-srp;1908;;;;https://www.wikidata.org/wiki/Q109336106;;;low;SRP19080;39;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP19090;Ћипико, Иво;Пауци;1909;1909;"authorid: https://www.wikidata.org/wiki/Q1276843; titleid: https://www.wikidata.org/wiki/Q109336118";texts/SRP19090_IvoC_Pauci.xml;42271;Serbian;https://viaf.org/viaf/22935492;male;1869;1923;short;1900-1920;ELTeC-srp;1909;;;;https://viaf.org/viaf/8035151656335508400003 ;;;high;SRP19090;40;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP19091;Динић, Сретен;Препорођај;1909;1909;authorid: https://www.wikidata.org/wiki/Q16087986;texts/SRP19091_SretenD_Preporodjaj.xml;34074;Serbian;https://viaf.org/viaf/55248036;male;1875;1949;short;1900-1920;ELTeC-srp;1909;;;;https://www.wikidata.org/wiki/Q109336228;;;low;SRP19091;34;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP19100;Ускоковић, Милутин;Дошљаци : роман;1910;1910;"authorid: https://www.wikidata.org/wiki/Q3314554; titleid: https://www.wikidata.org/wiki/Q109336072";texts/SRP19100_MilutinU_Dosljaci.xml;81827;Serbian;https://viaf.org/viaf/14831361;male;1884;1915;medium;1900-1920;ELTeC-srp;1910;;1932;;https://viaf.org/viaf/2270156374127807710006 ;;;high;SRP19100;26;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
SRP19101;Станковић, Борисав;Нечиста крв;1910;1910;"authorid: https://www.wikidata.org/wiki/Q370392; titleid: https://www.wikidata.org/wiki/Q109336111";texts/SRP19101_BorisavS_NecistaKrv.xml;67341;Serbian;https://viaf.org/viaf/76323147;male;1876;1927;medium;1900-1920;ELTeC-srp;1910;;;;https://viaf.org/viaf/208715862 ;;;high;SRP19101;34;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
